event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
14316743578,true,2015-06-28 19:41:00.000,-70.4,43.22,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743579,true,2015-06-29 03:48:00.000,-70.4,43.23,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743580,true,2015-06-29 19:58:00.000,-70.41,43.23,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743581,true,2015-06-30 03:40:00.000,-70.4,43.23,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743582,true,2015-06-30 19:51:00.000,-70.4,43.22,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743583,true,2015-07-01 03:45:00.000,-70.41,43.2,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743584,true,2015-07-01 19:46:00.000,-70.39,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743585,true,2015-07-02 03:41:00.000,-70.4,43.22,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743586,true,2015-07-02 19:54:00.000,-70.4,43.22,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743587,true,2015-07-03 03:47:00.000,-70.41,43.21,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743588,true,2015-07-03 19:42:00.000,-70.41,43.21,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743589,true,2015-07-04 03:48:00.000,-70.41,43.22,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743590,true,2015-07-04 19:53:00.000,-70.41,43.22,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743591,true,2015-07-05 03:46:00.000,-70.41,43.23,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743592,true,2015-07-05 19:47:00.000,-70.41,43.22,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743593,true,2015-07-06 03:50:00.000,-70.4,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743594,true,2015-07-06 19:43:00.000,-70.4,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743595,true,2015-07-07 03:51:00.000,-70.4,43.24,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743596,true,2015-07-07 19:46:00.000,-70.4,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743597,true,2015-07-08 03:46:00.000,-70.4,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743598,true,2015-07-08 19:48:00.000,-70.4,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743599,true,2015-07-09 03:57:00.000,-70.4,43.27,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743600,true,2015-07-09 19:44:00.000,-70.39,43.27,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743601,true,2015-07-10 03:56:00.000,-70.4,43.27,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743602,true,2015-07-10 19:46:00.000,-70.4,43.28,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743603,true,2015-07-11 03:53:00.000,-70.39,43.28,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743604,true,2015-07-11 19:48:00.000,-70.39,43.28,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743605,true,2015-07-12 03:53:00.000,-70.39,43.28,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743606,true,2015-07-12 19:40:00.000,-70.39,43.29,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743607,true,2015-07-13 03:55:00.000,-70.39,43.29,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743608,true,2015-07-13 19:39:00.000,-70.39,43.3,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743609,true,2015-07-14 04:00:00.000,-70.39,43.3,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743610,true,2015-07-14 19:43:00.000,-70.39,43.3,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743611,true,2015-07-15 04:02:00.000,-70.38,43.31,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743612,true,2015-07-15 19:39:00.000,-70.39,43.31,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743613,true,2015-07-16 03:56:00.000,-70.39,43.31,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743614,true,2015-07-16 19:40:00.000,-70.39,43.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743615,true,2015-07-17 03:56:00.000,-70.38,43.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743616,true,2015-07-17 19:43:00.000,-70.38,43.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743617,true,2015-07-18 04:13:00.000,-70.38,43.33,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743618,true,2015-07-18 19:40:00.000,-70.39,43.33,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743619,true,2015-07-19 04:06:00.000,-70.39,43.33,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743620,true,2015-07-19 19:16:00.000,-70.38,43.33,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743621,true,2015-07-20 04:06:00.000,-70.38,43.34,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743622,true,2015-07-20 19:29:00.000,-70.38,43.34,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743623,true,2015-07-21 04:03:00.000,-70.38,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743624,true,2015-07-21 19:31:00.000,-70.37,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743625,true,2015-07-22 04:05:00.000,-70.38,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743626,true,2015-07-22 19:33:00.000,-70.38,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743627,true,2015-07-23 04:04:00.000,-70.38,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743628,true,2015-07-23 19:29:00.000,-70.38,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743629,true,2015-07-24 04:06:00.000,-70.38,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743630,true,2015-07-24 19:22:00.000,-70.38,43.36,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743631,true,2015-07-25 04:16:00.000,-70.38,43.36,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743632,true,2015-07-25 19:19:00.000,-70.39,43.36,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743633,true,2015-07-26 04:19:00.000,-70.39,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743634,true,2015-07-26 19:22:00.000,-70.38,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743635,true,2015-07-27 04:18:00.000,-70.39,43.34,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743636,true,2015-07-27 19:24:00.000,-70.39,43.33,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743637,true,2015-07-28 04:23:00.000,-70.4,43.33,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743638,true,2015-07-28 19:25:00.000,-70.4,43.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743639,true,2015-07-29 04:10:00.000,-70.4,43.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743640,true,2015-07-29 19:24:00.000,-70.4,43.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743641,true,2015-07-30 04:16:00.000,-70.54,43.39,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743642,true,2015-07-30 19:19:00.000,-70.63,43.38,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743643,true,2015-07-31 04:18:00.000,-70.51,43.3,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743644,true,2015-07-31 19:20:00.000,-70.42,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743645,true,2015-08-01 04:21:00.000,-70.42,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743646,true,2015-08-01 19:14:00.000,-70.42,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743647,true,2015-08-02 04:20:00.000,-70.42,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743648,true,2015-08-02 19:14:00.000,-70.42,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743649,true,2015-08-03 04:28:00.000,-70.43,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743650,true,2015-08-03 19:18:00.000,-70.42,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743651,true,2015-08-04 04:28:00.000,-70.4,43.27,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743652,true,2015-08-04 19:13:00.000,-70.43,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743653,true,2015-08-05 04:25:00.000,-70.43,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743654,true,2015-08-05 19:06:00.000,-70.43,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743655,true,2015-08-06 04:18:00.000,-70.42,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743656,true,2015-08-06 19:15:00.000,-70.42,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743657,true,2015-08-07 04:28:00.000,-70.42,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743658,true,2015-08-07 19:10:00.000,-70.42,43.23,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743659,true,2015-08-08 04:28:00.000,-70.43,43.23,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743660,true,2015-08-08 19:05:00.000,-70.43,43.23,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743661,true,2015-08-09 04:31:00.000,-70.43,43.24,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743662,true,2015-08-09 19:12:00.000,-70.42,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743663,true,2015-08-10 04:30:00.000,-70.42,43.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743664,true,2015-08-10 19:08:00.000,-70.43,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743665,true,2015-08-11 04:33:00.000,-70.43,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743666,true,2015-08-11 18:51:00.000,-70.43,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743667,true,2015-08-12 04:41:00.000,-70.44,43.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743668,true,2015-08-12 19:04:00.000,-70.46,43.27,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743669,true,2015-08-13 04:31:00.000,-70.49,43.29,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743670,true,2015-08-13 19:08:00.000,-70.47,43.3,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743671,true,2015-08-14 04:31:00.000,-70.47,43.33,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743672,true,2015-08-14 19:06:00.000,-70.47,43.35,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743673,true,2015-08-15 04:26:00.000,-70.51,43.39,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743674,true,2015-08-15 18:59:00.000,-70.54,43.39,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743675,true,2015-08-16 04:38:00.000,-70.55,43.41,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743676,true,2015-08-16 18:59:00.000,-70.53,43.41,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743677,true,2015-08-17 04:36:00.000,-70.52,43.46,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743678,true,2015-08-17 18:54:00.000,-70.5,43.57,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743679,true,2015-08-18 04:38:00.000,-70.48,43.71,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743680,true,2015-08-18 18:53:00.000,-70.48,43.84,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743681,true,2015-08-19 04:41:00.000,-70.48,43.96,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743682,true,2015-08-19 18:52:00.000,-70.45,44.06,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743683,true,2015-08-20 04:36:00.000,-70.52,44.64,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743684,true,2015-08-20 18:48:00.000,-70.65,45.11,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743685,true,2015-08-21 04:45:00.000,-71.72,45.92,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743686,true,2015-08-21 18:46:00.000,-72.65,47.18,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743687,true,2015-08-22 04:56:00.000,-72.26,47.28,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743688,true,2015-08-22 18:48:00.000,-71.84,47.34,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743689,true,2015-08-23 04:54:00.000,-70.7,47.28,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743690,true,2015-08-23 18:33:00.000,-70.54,47.19,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743691,true,2015-08-24 04:54:00.000,-70.6,47.17,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743692,true,2015-08-24 18:46:00.000,-70.37,47.38,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743693,true,2015-08-25 04:43:00.000,-70.37,47.52,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743694,true,2015-08-25 18:42:00.000,-70.38,47.53,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743695,true,2015-08-26 04:54:00.000,-70.36,47.49,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743696,true,2015-08-26 18:44:00.000,-70.35,47.47,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743697,true,2015-08-27 04:56:00.000,-70.35,47.43,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743698,true,2015-08-27 18:42:00.000,-71.28,45.77,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743699,true,2015-08-28 04:56:00.000,-72.14,44.18,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743700,true,2015-08-28 18:45:00.000,-72.95,42.24,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743701,true,2015-08-29 05:11:00.000,-73.9,40.91,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743702,true,2015-08-29 18:43:00.000,-73.96,40.73,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743703,true,2015-08-30 05:18:00.000,-74.03,40.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743704,true,2015-08-30 18:47:00.000,-74.03,40.31,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743705,true,2015-08-31 05:20:00.000,-74.02,40.31,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743706,true,2015-08-31 18:40:00.000,-74.0,40.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743707,true,2015-09-01 05:16:00.000,-73.99,40.3,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743708,true,2015-09-01 18:43:00.000,-73.93,40.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743709,true,2015-09-02 05:18:00.000,-73.93,40.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743710,true,2015-09-02 18:39:00.000,-74.01,39.98,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743711,true,2015-09-03 05:26:00.000,-75.79,39.08,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743712,true,2015-09-03 18:51:00.000,-77.05,38.18,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743713,true,2015-09-04 05:38:00.000,-82.43,35.19,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743714,true,2015-09-04 18:58:00.000,-82.55,35.01,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743715,true,2015-09-05 05:48:00.000,-82.67,35.7,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743716,true,2015-09-05 18:55:00.000,-82.72,35.65,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743717,true,2015-09-06 05:51:00.000,-82.75,35.48,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743718,true,2015-09-06 19:01:00.000,-82.8,35.43,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743719,true,2015-09-07 05:58:00.000,-82.8,35.41,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743720,true,2015-09-07 18:56:00.000,-82.8,35.44,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743721,true,2015-09-08 05:56:00.000,-82.78,35.57,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743722,true,2015-09-08 18:53:00.000,-82.78,35.58,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743723,true,2015-09-09 05:55:00.000,-82.77,35.65,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743724,true,2015-09-09 18:54:00.000,-82.81,35.39,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743725,true,2015-09-10 06:01:00.000,-82.77,35.65,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743726,true,2015-09-10 18:57:00.000,-82.77,35.64,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743727,true,2015-09-11 06:00:00.000,-82.73,35.7,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743728,true,2015-09-11 18:56:00.000,-82.73,35.68,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743729,true,2015-09-12 06:09:00.000,-82.69,35.7,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743730,true,2015-09-12 18:39:00.000,-82.66,35.77,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743731,true,2015-09-13 06:18:00.000,-82.66,35.82,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743732,true,2015-09-13 18:51:00.000,-82.62,35.83,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743733,true,2015-09-14 06:06:00.000,-83.07,35.61,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743734,true,2015-09-14 19:05:00.000,-83.18,35.28,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743735,true,2015-09-15 06:23:00.000,-87.57,32.87,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743736,true,2015-09-15 19:05:00.000,-87.63,32.57,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743737,true,2015-09-16 06:26:00.000,-87.66,32.59,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743738,true,2015-09-16 19:01:00.000,-87.67,32.64,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743739,true,2015-09-17 06:30:00.000,-87.67,32.61,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743740,true,2015-09-17 19:03:00.000,-87.68,32.61,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743741,true,2015-09-18 06:29:00.000,-87.65,32.31,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743742,true,2015-09-18 19:01:00.000,-87.65,32.25,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743743,true,2015-09-19 06:30:00.000,-87.76,32.49,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743744,true,2015-09-19 18:56:00.000,-87.79,32.57,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743745,true,2015-09-20 06:24:00.000,-87.46,29.41,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743746,true,2015-09-20 18:49:00.000,-87.34,29.39,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743747,true,2015-09-21 06:20:00.000,-86.14,26.84,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743748,true,2015-09-21 18:24:00.000,-83.0,23.97,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743749,true,2015-09-22 06:18:00.000,-83.02,23.96,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743750,true,2015-09-22 18:41:00.000,-83.08,24.39,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743751,true,2015-09-23 06:24:00.000,-83.16,24.23,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743752,true,2015-09-23 18:23:00.000,-83.13,24.11,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743753,true,2015-09-24 06:21:00.000,-83.15,24.62,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743754,true,2015-09-24 18:20:00.000,-81.52,24.58,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743755,true,2015-09-25 06:24:00.000,-81.46,24.85,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743756,true,2015-09-25 18:15:00.000,-81.81,21.64,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743757,true,2015-09-26 06:22:00.000,-81.9,21.32,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743758,true,2015-09-26 18:20:00.000,-81.81,21.14,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743759,true,2015-09-27 06:21:00.000,-81.81,21.13,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743760,true,2015-09-27 18:28:00.000,-81.82,21.03,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743761,true,2015-09-28 06:11:00.000,-84.37,15.41,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743762,true,2015-09-28 18:21:00.000,-84.33,15.26,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743763,true,2015-09-29 06:16:00.000,-84.39,15.09,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743764,true,2015-09-29 18:35:00.000,-84.39,15.07,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743765,true,2015-09-30 06:18:00.000,-84.42,14.9,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743766,true,2015-09-30 18:37:00.000,-84.45,14.81,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743767,true,2015-10-01 06:19:00.000,-84.45,14.79,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743768,true,2015-10-01 18:36:00.000,-84.44,14.79,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743769,true,2015-10-02 06:15:00.000,-84.45,14.84,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743770,true,2015-10-02 18:21:00.000,-84.45,14.85,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743771,true,2015-10-03 06:15:00.000,-84.47,14.76,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743772,true,2015-10-03 18:37:00.000,-84.45,14.72,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
14316743773,true,2015-10-04 06:12:00.000,-84.39,14.66,"solar-geolocator","Setophaga petechia","137-Tag","137","Yellow Warler_Witynski"
